Time(ms),MCB1,MCB2,DATA1,DATA2
2898.0,-57.529411764705884,-0.9333333333333336,-55.278431372549,-3.82745098039216
2908.0,-57.529411764705884,-2.862745098039216,-54.0993464052288,-5.11372549019608
2918.0,-55.92156862745098,-5.113725490196078,-53.3490196078431,-5.8640522875817
2928.0,-53.9921568627451,-6.721568627450981,-52.3843137254902,-6.72156862745098
2938.0,-53.67058823529412,-7.686274509803923,-51.9555555555555,-7.25751633986928
2947.0,-52.384313725490195,-7.686274509803923,-50.9908496732026,-7.90065359477124
2957.0,-51.741176470588236,-7.686274509803923,-50.883660130719,-8.32941176470588
2968.0,-51.09803921568628,-7.686274509803923,-50.562091503268,-8.86535947712418
2976.0,-50.77647058823529,-7.686274509803923,-49.918954248366,-9.40130718954248
2986.0,-50.45490196078431,-7.686274509803923,-49.4901960784314,-10.2588235294118
2997.0,-49.811764705882354,-9.294117647058822,-48.8470588235294,-10.2588235294118
3007.0,-49.490196078431374,-10.580392156862747,-48.4183006535948,-10.79477124183
3016.0,-48.84705882352941,-11.866666666666667,-47.8823529411765,-11.3307189542484
3026.0,-48.52549019607843,-12.50980392156863,-47.2392156862745,-11.759477124183
3036.0,-47.88235294117647,-12.50980392156863,-46.8104575163399,-12.4026143790849
3045.0,-47.23921568627451,-12.50980392156863,-46.2745098039216,-12.9385620915033
3055.0,-46.917647058823526,-12.50980392156863,-45.9529411764706,-13.3673202614379
3066.0,-46.27450980392157,-12.50980392156863,-45.4169934640523,-13.9032679738562
3075.0,-45.63137254901961,-12.50980392156863,-44.7738562091503,-14.4392156862745
3085.0,-45.30980392156863,-12.50980392156863,-44.3450980392157,-14.9751633986928
3096.0,-44.666666666666664,-14.117647058823529,-43.7019607843137,-15.5111111111111
3106.0,-44.345098039215685,-15.40392156862745,-43.1660130718954,-16.2614379084967
3113.0,-43.70196078431373,-16.36862745098039,-42.8444444444445,-16.4758169934641
3123.0,-43.38039215686275,-17.011764705882353,-42.2013071895425,-17.2261437908497
3132.0,-42.4156862745098,-17.333333333333332,-41.7725490196079,-17.440522875817
3142.0,-42.09411764705882,-17.333333333333332,-41.2366013071896,-18.1908496732026
3152.0,-41.450980392156865,-17.333333333333332,-40.7006535947712,-18.6196078431373
3162.0,-41.129411764705885,-17.654901960784315,-40.2718954248366,-19.0483660130719
3173.0,-40.48627450980392,-18.941176470588236,-39.7359477124183,-19.5843137254902
3183.0,-40.16470588235294,-20.227450980392156,-39.2,-20.1202614379085
3193.0,-39.52156862745098,-20.870588235294118,-38.7712418300653,-20.7633986928104
3203.0,-38.87843137254902,-20.870588235294118,-38.1281045751634,-21.1921568627451
3212.0,-38.55686274509804,-21.192156862745097,-37.8065359477124,-21.8352941176471
3222.0,-37.91372549019608,-21.192156862745097,-37.2705882352941,-22.2640522875817
3232.0,-37.5921568627451,-21.192156862745097,-36.7346405228758,-22.6928104575163
3241.0,-36.949019607843134,-22.15686274509804,-36.3058823529412,-23.3359477124183
3251.0,-36.627450980392155,-23.121568627450984,-35.6627450980392,-23.8718954248366
3261.0,-35.66274509803922,-23.764705882352942,-35.2339869281046,-24.3006535947712
3271.0,-35.34117647058824,-24.4078431372549,-34.6980392156863,-24.7294117647059
3280.0,-34.69803921568627,-24.72941176470588,-34.2692810457516,-25.3725490196078
3290.0,-34.05490196078431,-24.72941176470588,-33.7333333333333,-25.9084967320261
3300.0,-33.733333333333334,-25.372549019607845,-33.0901960784314,-26.3372549019608
3310.0,-33.411764705882355,-26.337254901960783,-32.7686274509804,-26.8732026143791
3320.0,-32.76862745098039,-27.301960784313728,-32.1254901960784,-27.4091503267974
