Time(ms),MCB1,MCB2,DATA1,DATA2
3177.0,-39.52156862745098,-19.905882352941177,-39.2,-20.1202614379085
3187.0,-39.2,-20.227450980392156,-38.7712418300653,-20.7633986928104
3197.0,-38.55686274509804,-20.870588235294118,-38.1281045751634,-21.1921568627451
3207.0,-37.91372549019608,-21.51372549019608,-37.8065359477124,-21.8352941176471
3217.0,-37.27058823529412,-21.83529411764706,-37.2705882352941,-22.2640522875817
3227.0,-36.949019607843134,-22.478431372549018,-36.7346405228758,-22.6928104575163
3237.0,-36.305882352941175,-22.799999999999997,-36.3058823529412,-23.3359477124183
3246.0,-35.984313725490196,-23.443137254901963,-35.6627450980392,-23.8718954248366
3256.0,-35.34117647058824,-24.08627450980392,-35.2339869281046,-24.3006535947712
3266.0,-34.69803921568627,-24.72941176470588,-34.6980392156863,-24.7294117647059
3276.0,-34.37647058823529,-25.050980392156866,-34.2692810457516,-25.3725490196078
3286.0,-33.733333333333334,-25.372549019607845,-33.7333333333333,-25.9084967320261
3295.0,-33.411764705882355,-26.015686274509804,-33.0901960784314,-26.3372549019608
3305.0,-32.76862745098039,-26.658823529411762,-32.7686274509804,-26.8732026143791
3315.0,-32.12549019607843,-27.301960784313728,-32.1254901960784,-27.4091503267974
3325.0,-31.80392156862745,-27.623529411764707,-31.8039215686275,-27.9450980392157
